TimeCreated,EventID,hour_of_day,event_frequency,inter_event_gap_seconds,message_length,anomaly_score,prediction
2026-04-21 06:05:35.267026900+05:30,5,6,22,0.0045019,202,0.20101262204461406,normal
2026-04-21 06:05:35.272130500+05:30,5,6,22,0.0051036,202,0.20101262204461406,normal
2026-04-21 06:05:35.275665700+05:30,5,6,22,0.0035352,206,0.21593640988381324,normal
2026-04-21 06:05:38.987509500+05:30,5,6,22,3.7118438,230,0.19143303674272671,normal
2026-04-21 06:05:38.990331100+05:30,5,6,22,0.0028216,205,0.21312871616810458,normal
2026-04-21 06:05:41.690620100+05:30,5,6,22,2.700289,236,0.18309581532417585,normal
2026-04-21 06:05:46.885571300+05:30,5,6,22,5.1949512,238,0.1637923241647541,normal
2026-04-21 06:05:49.044679+05:30,5,6,22,2.1591077,230,0.19695812917107275,normal
2026-04-21 06:05:49.047735200+05:30,5,6,22,0.0030562,206,0.21593640988381324,normal
2026-04-21 06:05:55.450349+05:30,5,6,22,6.4026138,203,0.17089032670359233,normal
2026-04-21 06:05:59.036562400+05:30,5,6,22,3.5862134,230,0.19270278353182013,normal
2026-04-21 06:05:59.039365700+05:30,5,6,22,0.0028033,206,0.21593640988381324,normal
2026-04-21 06:05:59.743206600+05:30,5,6,22,0.7038409,218,0.1993409100771506,normal
2026-04-21 06:06:02.169981+05:30,5,6,30,2.4267744,208,0.19184144654877222,normal
2026-04-21 06:06:02.171188500+05:30,5,6,30,0.0012075,274,0.09713005492346471,normal
2026-04-21 06:06:08.287200600+05:30,5,6,30,6.1160121,228,0.17469625758441393,normal
2026-04-21 06:06:08.360849900+05:30,5,6,30,0.0736493,228,0.20704665937196665,normal
2026-04-21 06:06:09.056699900+05:30,5,6,30,0.69585,230,0.1999468016718159,normal
2026-04-21 06:06:09.060022+05:30,5,6,30,0.0033221,206,0.2146379945800475,normal
2026-04-21 06:06:09.094408700+05:30,5,6,30,0.0343867,215,0.20920885598437045,normal
2026-04-21 06:06:09.097942500+05:30,5,6,30,0.0035338,207,0.21490080691323932,normal
2026-04-21 06:06:09.279649900+05:30,5,6,30,0.1817074,214,0.20620148388805448,normal
2026-04-21 06:06:09.283280600+05:30,5,6,30,0.0036307,207,0.21490080691323932,normal
2026-04-21 06:06:09.727112300+05:30,5,6,30,0.4438317,248,0.161529679938832,normal
2026-04-21 06:06:09.729601800+05:30,5,6,30,0.0024895,248,0.16601654269779675,normal
2026-04-21 06:06:15.624090+05:30,5,6,30,5.8944882,228,0.17497329587362626,normal
2026-04-21 06:06:18.989420700+05:30,5,6,30,3.3653307,230,0.18892462778552777,normal
2026-04-21 06:06:18.993937100+05:30,5,6,30,0.0045164,206,0.2146379945800475,normal
2026-04-21 06:06:19.384988100+05:30,5,6,30,0.391051,238,0.18848889032986382,normal
2026-04-21 06:06:30.901833200+05:30,5,6,30,11.5168451,215,0.13933627202809235,normal
2026-04-21 06:06:30.905803700+05:30,5,6,30,0.0039705,207,0.21490080691323932,normal
2026-04-21 06:06:30.908331400+05:30,5,6,30,0.0025277,206,0.2146379945800475,normal
2026-04-21 06:06:35.480089900+05:30,5,6,30,4.5717585,229,0.1809506637646754,normal
2026-04-21 06:06:35.482796+05:30,5,6,30,0.0027061,206,0.2146379945800475,normal
2026-04-21 06:06:40.222250100+05:30,5,6,30,4.7394541,228,0.18353125674639642,normal
2026-04-21 06:06:40.232226700+05:30,5,6,30,0.0099766,228,0.20821831870132113,normal
2026-04-21 06:06:45.433023200+05:30,5,6,30,5.2007965,228,0.18098969372956675,normal
2026-04-21 06:06:45.475511800+05:30,5,6,30,0.0424886,230,0.20425150717122226,normal
2026-04-21 06:06:45.478830300+05:30,5,6,30,0.0033185,206,0.2146379945800475,normal
2026-04-21 06:06:45.904130700+05:30,5,6,30,0.4253004,228,0.20554847740628868,normal
2026-04-21 06:06:45.904303500+05:30,5,6,30,0.0001728,228,0.20750053297304605,normal
2026-04-21 06:06:55.474444800+05:30,5,6,30,9.5701413,230,0.15069515086217844,normal
2026-04-21 06:06:55.477010300+05:30,5,6,30,0.0025655,205,0.21178658601978356,normal
2026-04-21 06:07:01.205515300+05:30,5,6,43,5.728505,215,0.166108247349658,normal
2026-04-21 06:07:01.208637400+05:30,5,6,43,0.0031221,207,0.21134721297871034,normal
2026-04-21 06:07:01.210607600+05:30,5,6,43,0.0019702,206,0.21190155981441133,normal
2026-04-21 06:07:02.407776700+05:30,5,6,43,1.1971691,228,0.19028107519698872,normal
2026-04-21 06:07:02.417276900+05:30,5,6,43,0.0095002,228,0.201844231545935,normal
2026-04-21 06:07:02.539692300+05:30,5,6,43,0.1224154,228,0.20034760155085413,normal
2026-04-21 06:07:02.696270200+05:30,5,6,43,0.1565779,204,0.2036968964154714,normal
2026-04-21 06:07:03.583217500+05:30,5,6,43,0.8869473,227,0.19265850025166448,normal
2026-04-21 06:07:05.507336400+05:30,5,6,43,1.9241189,229,0.18358541991774852,normal
2026-04-21 06:07:05.510199800+05:30,5,6,43,0.0028634,205,0.2087215087066306,normal
2026-04-21 06:07:06.007765800+05:30,5,6,43,0.497566,214,0.19977343673767578,normal
2026-04-21 06:07:06.011733300+05:30,5,6,43,0.0039675,207,0.21134721297871034,normal
2026-04-21 06:07:06.014061300+05:30,5,6,43,0.002328,206,0.21236476018442602,normal
2026-04-21 06:07:07.855511300+05:30,5,6,43,1.84145,227,0.18592567110108965,normal
2026-04-21 06:07:07.865594200+05:30,5,6,43,0.0100829,228,0.201844231545935,normal
2026-04-21 06:07:10.267211800+05:30,5,6,43,2.4016176,227,0.18258374213014833,normal
2026-04-21 06:07:13.619867500+05:30,5,6,43,3.3526557,228,0.1796335706180291,normal
2026-04-21 06:07:15.463921600+05:30,5,6,43,1.8440541,230,0.18516378482794266,normal
2026-04-21 06:07:15.467445100+05:30,5,6,43,0.0035235,206,0.21236476018442602,normal
2026-04-21 06:07:20.595315800+05:30,5,6,43,5.1278707,217,0.1688780020192251,normal
2026-04-21 06:07:20.978018500+05:30,5,6,43,0.3827027,228,0.19944683576742966,normal
2026-04-21 06:07:23.890868800+05:30,5,6,43,2.9128503,206,0.18292821866748782,normal
2026-04-21 06:07:25.463709600+05:30,5,6,43,1.5728408,230,0.18612353008988802,normal
2026-04-21 06:07:25.466312400+05:30,5,6,43,0.0026028,205,0.2087215087066306,normal
2026-04-21 06:07:35.493232400+05:30,5,6,43,10.02692,229,0.13025420137210408,normal
2026-04-21 06:07:35.496134600+05:30,5,6,43,0.0029022,205,0.2087215087066306,normal
2026-04-21 06:07:36.047437100+05:30,5,6,43,0.5513025,214,0.19938121901705447,normal
2026-04-21 06:07:36.050039+05:30,5,6,43,0.0026019,205,0.2087215087066306,normal
2026-04-21 06:07:36.302593+05:30,5,6,43,0.252554,214,0.2016770426605352,normal
2026-04-21 06:07:36.305812700+05:30,5,6,43,0.0032197,206,0.21236476018442602,normal
2026-04-21 06:07:39.567896900+05:30,5,6,43,3.2620842,215,0.18409245959931925,normal
2026-04-21 06:07:39.573723800+05:30,5,6,43,0.0058269,207,0.21134721297871034,normal
2026-04-21 06:07:39.576369200+05:30,5,6,43,0.0026454,206,0.21236476018442602,normal
2026-04-21 06:07:42.097390600+05:30,5,6,43,2.5210214,227,0.18218975913690122,normal
2026-04-21 06:07:42.105929100+05:30,5,6,43,0.0085385,228,0.201844231545935,normal
2026-04-21 06:07:42.779452100+05:30,5,6,43,0.673523,215,0.1988560841031075,normal
2026-04-21 06:07:44.528037300+05:30,5,6,43,1.7485852,227,0.18520432065286135,normal
2026-04-21 06:07:44.961924100+05:30,5,6,43,0.4338868,217,0.19993150655211805,normal
2026-04-21 06:07:46.066097200+05:30,5,6,43,1.1041731,229,0.18792181060949886,normal
2026-04-21 06:07:46.069813100+05:30,5,6,43,0.0037159,206,0.21236476018442602,normal
2026-04-21 06:07:53.039245300+05:30,5,6,43,6.9694322,212,0.15523007781442233,normal
2026-04-21 06:07:55.642664300+05:30,5,6,43,2.603419,229,0.17868075248285858,normal
2026-04-21 06:07:55.645377600+05:30,5,6,43,0.0027133,206,0.21236476018442602,normal
2026-04-21 06:08:00.616378900+05:30,5,6,21,4.9710013,212,0.18773438818795146,normal
2026-04-21 06:08:05.688865200+05:30,5,6,21,5.0724863,229,0.1868309769782096,normal
2026-04-21 06:08:05.692246500+05:30,5,6,21,0.0033813,206,0.21666831700027295,normal
2026-04-21 06:08:10.744963100+05:30,5,6,21,5.0527166,228,0.18954480643307992,normal
2026-04-21 06:08:15.656723900+05:30,5,6,21,4.9117608,230,0.18749776066920604,normal
2026-04-21 06:08:15.660346200+05:30,5,6,21,0.0036223,206,0.21666831700027295,normal
2026-04-21 06:08:21.492075100+05:30,5,6,21,5.8317289,204,0.1789807630034116,normal
2026-04-21 06:08:22.900837200+05:30,5,6,21,1.4087621,228,0.19904310497856448,normal
2026-04-21 06:08:23.406355+05:30,5,6,21,0.5055178,206,0.21115996900521666,normal
2026-04-21 06:08:25.642998500+05:30,5,6,21,2.2366435,230,0.19557280431757001,normal
2026-04-21 06:08:25.648544200+05:30,5,6,21,0.0055457,206,0.21666831700027295,normal
2026-04-21 06:08:29.693958200+05:30,5,6,21,4.045414,202,0.17807066699461943,normal
2026-04-21 06:08:30.198375800+05:30,5,6,21,0.5044176,204,0.2064118435367906,normal
2026-04-21 06:08:34.702928600+05:30,5,6,21,4.5045528,206,0.19069669288302155,normal
2026-04-21 06:08:35.838128200+05:30,5,6,21,1.1351996,230,0.19798291972681914,normal
2026-04-21 06:08:35.841599500+05:30,5,6,21,0.0034713,206,0.21666831700027295,normal
2026-04-21 06:08:45.748437300+05:30,5,6,21,9.9068378,229,0.16305039112958003,normal
2026-04-21 06:08:45.754203400+05:30,5,6,21,0.0057661,206,0.21666831700027295,normal
2026-04-21 06:08:45.820054900+05:30,5,6,21,0.0658515,260,0.12997707201587327,normal
2026-04-21 06:08:55.633168100+05:30,5,6,21,9.8131132,230,0.16265815859283522,normal
2026-04-21 06:08:55.636243800+05:30,5,6,21,0.0030757,206,0.21666831700027295,normal
2026-04-21 06:09:03.261486800+05:30,5,6,21,7.625243,212,0.17373331899122757,normal
2026-04-21 06:09:05.602690700+05:30,5,6,21,2.3412039,230,0.1946108875004522,normal
2026-04-21 06:09:05.605629800+05:30,5,6,21,0.0029391,206,0.21666831700027295,normal
2026-04-21 06:09:11.708715300+05:30,5,6,21,6.1030855,206,0.18059473812901827,normal
2026-04-21 06:09:15.592904700+05:30,5,6,21,3.8841894,230,0.1905647880917249,normal
2026-04-21 06:09:15.596094500+05:30,5,6,21,0.0031898,206,0.21666831700027295,normal
2026-04-21 06:09:20.295997700+05:30,5,6,21,4.6999032,228,0.19095239289232013,normal
2026-04-21 06:09:23.118882+05:30,5,6,21,2.8228843,206,0.1967312470467965,normal
2026-04-21 06:09:25.612261500+05:30,5,6,21,2.4933795,230,0.194565540704017,normal
2026-04-21 06:09:25.616003700+05:30,5,6,21,0.0037422,206,0.21666831700027295,normal
2026-04-21 06:09:25.832850100+05:30,5,6,21,0.2168464,212,0.20925493525764283,normal
2026-04-21 06:09:31.366336800+05:30,5,6,21,5.5334867,203,0.17658966859939434,normal
2026-04-21 06:09:35.594178400+05:30,5,6,21,4.2278416,230,0.18988767057382544,normal
2026-04-21 06:09:35.596808100+05:30,5,6,21,0.0026297,206,0.21666831700027295,normal
2026-04-21 06:09:45.632651900+05:30,5,6,21,10.0358438,230,0.16291721067391268,normal
2026-04-21 06:09:45.636159100+05:30,5,6,21,0.0035072,206,0.21666831700027295,normal
2026-04-21 06:09:48.033164500+05:30,5,6,21,2.3970054,215,0.1985933301988484,normal
2026-04-21 06:09:48.037730600+05:30,5,6,21,0.0045661,207,0.21669994590882447,normal
2026-04-21 06:09:48.040749900+05:30,5,6,21,0.0030193,205,0.21386637601659947,normal
2026-04-21 06:09:55.675087600+05:30,5,6,21,7.6343377,229,0.1753909237239819,normal
2026-04-21 06:09:55.678476900+05:30,5,6,21,0.0033893,205,0.21386637601659947,normal
2026-04-21 06:10:05.680257100+05:30,5,6,27,10.0017802,230,0.15709509600885452,normal
2026-04-21 06:10:05.683075700+05:30,5,6,27,0.0028186,205,0.21265903490640775,normal
2026-04-21 06:10:15.664350+05:30,5,6,27,9.9812743,230,0.15698178731621237,normal
2026-04-21 06:10:15.667174700+05:30,5,6,27,0.0028247,206,0.21529800263125226,normal
2026-04-21 06:10:19.524631800+05:30,5,6,27,3.8574571,224,0.18594536829182262,normal
2026-04-21 06:10:25.632487500+05:30,5,6,27,6.1078557,230,0.17810130414266362,normal
2026-04-21 06:10:25.635082+05:30,5,6,27,0.0025945,206,0.21529800263125226,normal
2026-04-21 06:10:29.664783400+05:30,5,6,27,4.0297014,215,0.18966834955259437,normal
2026-04-21 06:10:29.668473700+05:30,5,6,27,0.0036903,207,0.21556033114011502,normal
2026-04-21 06:10:29.670664300+05:30,5,6,27,0.0021906,206,0.21529800263125226,normal
2026-04-21 06:10:32.440875400+05:30,5,6,27,2.7702111,227,0.19365029197238787,normal
2026-04-21 06:10:32.450042400+05:30,5,6,27,0.009167,228,0.2089627174753007,normal
2026-04-21 06:10:32.595752200+05:30,5,6,27,0.1457098,228,0.20754074474231288,normal
2026-04-21 06:10:33.649198900+05:30,5,6,27,1.0534467,228,0.20065912944650738,normal
2026-04-21 06:10:34.838069700+05:30,5,6,27,1.1888708,227,0.1991718318386987,normal
2026-04-21 06:10:35.711316900+05:30,5,6,27,0.8732472,230,0.1984053279510094,normal
2026-04-21 06:10:35.714603400+05:30,5,6,27,0.0032865,205,0.21265903490640775,normal
2026-04-21 06:10:36.088761600+05:30,5,6,27,0.3741582,215,0.2081084079333076,normal
2026-04-21 06:10:36.092905300+05:30,5,6,27,0.0041437,207,0.21556033114011502,normal
2026-04-21 06:10:36.095193400+05:30,5,6,27,0.0022881,205,0.21265903490640775,normal
2026-04-21 06:10:39.911140+05:30,5,6,27,3.8159466,227,0.18989631279406743,normal
2026-04-21 06:10:45.807723500+05:30,5,6,27,5.8965835,230,0.17837597497689178,normal
2026-04-21 06:10:45.812211500+05:30,5,6,27,0.004488,206,0.21529800263125226,normal
2026-04-21 06:10:55.315483600+05:30,5,6,27,9.5032721,216,0.15874067234722122,normal
2026-04-21 06:10:55.807685400+05:30,5,6,27,0.4922018,229,0.20272899444308579,normal
2026-04-21 06:10:55.812733100+05:30,5,6,27,0.0050477,206,0.21529800263125226,normal
2026-04-21 06:10:59.324444400+05:30,5,6,27,3.5117113,217,0.19081029022400298,normal
2026-04-21 06:11:04.176609900+05:30,5,6,47,4.8521655,217,0.17050714117592553,normal
2026-04-21 06:11:05.727723500+05:30,5,6,47,1.5511136,230,0.18579925551519966,normal
2026-04-21 06:11:05.731360400+05:30,5,6,47,0.0036369,206,0.2114934144171225,normal
2026-04-21 06:11:09.968325700+05:30,5,6,47,4.2369653,228,0.17211926236751957,normal
2026-04-21 06:11:15.681429500+05:30,5,6,47,5.7131038,229,0.1566638896233183,normal
2026-04-21 06:11:15.684510700+05:30,5,6,47,0.0030812,206,0.2114934144171225,normal
2026-04-21 06:11:16.359319600+05:30,5,6,47,0.6748089,228,0.1955729267811374,normal
2026-04-21 06:11:22.278681900+05:30,5,6,47,5.9193623,214,0.16321919240623156,normal
2026-04-21 06:11:22.281925+05:30,5,6,47,0.0032431,206,0.2114934144171225,normal
2026-04-21 06:11:22.283998300+05:30,5,6,47,0.0020733,205,0.20806973261091888,normal
2026-04-21 06:11:25.671637900+05:30,5,6,47,3.3876396,230,0.17560473584044028,normal
2026-04-21 06:11:25.674316500+05:30,5,6,47,0.0026786,205,0.20806973261091888,normal
2026-04-21 06:11:32.871557900+05:30,5,6,47,7.1972414,204,0.1495342388814619,normal
2026-04-21 06:11:33.956963600+05:30,5,6,47,1.0854057,216,0.19273512819404048,normal
2026-04-21 06:11:34.855838800+05:30,5,6,47,0.8988752,231,0.18731866964448984,normal
2026-04-21 06:11:34.881010200+05:30,5,6,47,0.0251714,206,0.21034071731185755,normal
2026-04-21 06:11:34.889858700+05:30,5,6,47,0.0088485,239,0.18485616346836325,normal
2026-04-21 06:11:35.731716700+05:30,5,6,47,0.841858,230,0.18955090599718205,normal
2026-04-21 06:11:35.734575+05:30,5,6,47,0.0028583,206,0.2114934144171225,normal
2026-04-21 06:11:35.923046+05:30,5,6,47,0.188471,232,0.19244056476535903,normal
2026-04-21 06:11:35.935382+05:30,5,6,47,0.012336,206,0.2114934144171225,normal
2026-04-21 06:11:35.997283300+05:30,5,6,47,0.0619013,238,0.18326031960429856,normal
2026-04-21 06:11:36.709938700+05:30,5,6,47,0.7126554,231,0.19014876121714808,normal
2026-04-21 06:11:36.720176700+05:30,5,6,47,0.010238,206,0.2114934144171225,normal
2026-04-21 06:11:36.794104800+05:30,5,6,47,0.0739281,239,0.18324388682661186,normal
2026-04-21 06:11:38.734262800+05:30,5,6,47,1.940158,203,0.17897444476695112,normal
2026-04-21 06:11:38.738819200+05:30,5,6,47,0.0045564,202,0.19622436758893275,normal
2026-04-21 06:11:38.743355100+05:30,5,6,47,0.0045359,202,0.19622436758893275,normal
2026-04-21 06:11:38.746581+05:30,5,6,47,0.0032259,206,0.2114934144171225,normal
2026-04-21 06:11:43.864685900+05:30,5,6,47,5.1181049,215,0.17032665837216604,normal
2026-04-21 06:11:43.868282700+05:30,5,6,47,0.0035968,207,0.21068970584252444,normal
2026-04-21 06:11:43.870485+05:30,5,6,47,0.0022023,206,0.2114934144171225,normal
2026-04-21 06:11:44.191610600+05:30,5,6,47,0.3211256,212,0.20196110632881925,normal
2026-04-21 06:11:44.204729+05:30,5,6,47,0.0131184,211,0.20400931175624437,normal
2026-04-21 06:11:45.724826700+05:30,5,6,47,1.5200977,230,0.18571188626138274,normal
2026-04-21 06:11:45.727612600+05:30,5,6,47,0.0027859,205,0.20806973261091888,normal
2026-04-21 06:11:49.379597600+05:30,5,6,47,3.651985,204,0.17511009083672402,normal
2026-04-21 06:11:49.382861700+05:30,5,6,47,0.0032641,217,0.20157882329563215,normal
2026-04-21 06:11:49.660408200+05:30,5,6,47,0.2775465,215,0.20194929142422086,normal
2026-04-21 06:11:53.236556600+05:30,5,6,47,3.5761484,238,0.1564713093579767,normal
2026-04-21 06:11:55.704731600+05:30,5,6,47,2.468175,230,0.1790782293900141,normal
2026-04-21 06:11:55.707418700+05:30,5,6,47,0.0026871,205,0.20806973261091888,normal
2026-04-21 06:11:57.777230200+05:30,5,6,47,2.0698115,216,0.1873479929887359,normal
2026-04-21 06:11:57.915284400+05:30,5,6,47,0.1380542,217,0.19938535394540263,normal
2026-04-21 06:11:58.115777300+05:30,5,6,47,0.2004929,211,0.20118139520850187,normal
2026-04-21 06:11:58.538881200+05:30,5,6,47,0.4231039,217,0.19905227129623393,normal
2026-04-21 06:11:59.086569700+05:30,5,6,47,0.5476885,238,0.1779977556662673,normal
2026-04-21 06:12:00.738259+05:30,5,6,19,1.6516893,217,0.19423325442907324,normal
2026-04-21 06:12:00.750997200+05:30,5,6,19,0.0127382,218,0.20329215533948253,normal
2026-04-21 06:12:05.714006200+05:30,5,6,19,4.963009,230,0.18665837156495524,normal
2026-04-21 06:12:05.716463900+05:30,5,6,19,0.0024577,206,0.21399195308891522,normal
2026-04-21 06:12:15.723583500+05:30,5,6,19,10.0071196,229,0.16323502593973377,normal
2026-04-21 06:12:15.726582800+05:30,5,6,19,0.0029993,206,0.21399195308891522,normal
2026-04-21 06:12:19.266256200+05:30,5,6,19,3.5396734,206,0.19295019812453962,normal
2026-04-21 06:12:25.719908900+05:30,5,6,19,6.4536527,229,0.17903131737175582,normal
2026-04-21 06:12:25.722511700+05:30,5,6,19,0.0026028,205,0.21090882557249135,normal
2026-04-21 06:12:28.549948+05:30,5,6,19,2.8274363,212,0.1927207257571522,normal
2026-04-21 06:12:32.911491200+05:30,5,6,19,4.3615432,211,0.1867032375227049,normal
2026-04-21 06:12:35.719202100+05:30,5,6,19,2.8077109,229,0.19160117894678463,normal
2026-04-21 06:12:35.722101800+05:30,5,6,19,0.0028997,206,0.21399195308891522,normal
2026-04-21 06:12:45.710430800+05:30,5,6,19,9.988329,230,0.1631691834277964,normal
2026-04-21 06:12:45.713097200+05:30,5,6,19,0.0026664,206,0.21399195308891522,normal
2026-04-21 06:12:55.706840400+05:30,5,6,19,9.9937432,230,0.16328080751123525,normal
2026-04-21 06:12:55.709868600+05:30,5,6,19,0.0030282,206,0.21399195308891522,normal
2026-04-21 06:12:59.801102300+05:30,5,6,19,4.0912337,227,0.18980281152416212,normal
2026-04-21 06:12:59.869906+05:30,5,6,19,0.0688037,227,0.2054172961320846,normal
2026-04-21 06:13:00.343630400+05:30,5,6,29,0.4737244,215,0.20724969879140148,normal
2026-04-21 06:13:00.346830800+05:30,5,6,29,0.0032004,207,0.21591079486529646,normal
2026-04-21 06:13:00.807178600+05:30,5,6,29,0.4603478,249,0.1595107964141383,normal
2026-04-21 06:13:00.809900500+05:30,5,6,29,0.0027219,249,0.16424918429335655,normal
2026-04-21 06:13:05.537182300+05:30,5,6,29,4.7272818,204,0.18090858289049627,normal
2026-04-21 06:13:05.741874900+05:30,5,6,29,0.2046926,229,0.2049671534906226,normal
2026-04-21 06:13:05.745235+05:30,5,6,29,0.0033601,205,0.21323643428425498,normal
2026-04-21 06:13:06.781987900+05:30,5,6,29,1.0367529,227,0.20043465564600138,normal
2026-04-21 06:13:10.272441200+05:30,5,6,29,3.4904533,237,0.17396114223368925,normal
2026-04-21 06:13:15.632225600+05:30,5,6,29,5.3597844,202,0.16508842746514912,normal
2026-04-21 06:13:15.636136900+05:30,5,6,29,0.0039113,202,0.20067999413934584,normal
2026-04-21 06:13:15.640656400+05:30,5,6,29,0.0045195,201,0.19087078910187272,normal
2026-04-21 06:13:15.643533+05:30,5,6,29,0.0028766,205,0.21323643428425498,normal
2026-04-21 06:13:15.741948400+05:30,5,6,29,0.0984154,230,0.20514373281846948,normal
2026-04-21 06:13:15.745512600+05:30,5,6,29,0.0035642,206,0.21564872345521746,normal
2026-04-21 06:13:19.415502100+05:30,5,6,29,3.6699895,219,0.18378091620388426,normal
2026-04-21 06:13:20.490315800+05:30,5,6,29,1.0748137,205,0.20121175856673174,normal
2026-04-21 06:13:21.947357600+05:30,5,6,29,1.4570418,238,0.17940956013395887,normal
2026-04-21 06:13:25.738758500+05:30,5,6,29,3.7914009,230,0.18625744550412515,normal
2026-04-21 06:13:25.741615300+05:30,5,6,29,0.0028568,205,0.21323643428425498,normal
2026-04-21 06:13:35.749137800+05:30,5,6,29,10.0075225,230,0.1522317213361445,normal
2026-04-21 06:13:35.751755500+05:30,5,6,29,0.0026177,205,0.21323643428425498,normal
2026-04-21 06:13:43.500493100+05:30,5,6,29,7.7487376,219,0.1616913511303113,normal
2026-04-21 06:13:45.743328300+05:30,5,6,29,2.2428352,230,0.19327848499633798,normal
2026-04-21 06:13:45.746094800+05:30,5,6,29,0.0027665,206,0.21564872345521746,normal
2026-04-21 06:13:53.732219300+05:30,5,6,29,7.9861245,214,0.16247334151437437,normal
2026-04-21 06:13:55.757296100+05:30,5,6,29,2.0250768,229,0.19393279930641183,normal
2026-04-21 06:13:55.759930700+05:30,5,6,29,0.0026346,206,0.21564872345521746,normal
2026-04-21 06:13:59.425142500+05:30,5,6,29,3.6652118,203,0.17922938314922987,normal
2026-04-21 06:14:05.762346500+05:30,5,6,20,6.337204,230,0.180234918323532,normal
2026-04-21 06:14:05.764998300+05:30,5,6,20,0.0026518,206,0.21571225837725583,normal
2026-04-21 06:14:15.781843900+05:30,5,6,20,10.0168456,230,0.16213288969750506,normal
2026-04-21 06:14:15.784687900+05:30,5,6,20,0.002844,206,0.21571225837725583,normal
2026-04-21 06:14:25.771487800+05:30,5,6,20,9.9867999,229,0.1625464224470845,normal
2026-04-21 06:14:25.774039600+05:30,5,6,20,0.0025518,206,0.21571225837725583,normal
2026-04-21 06:14:27.756775600+05:30,5,6,20,1.982736,203,0.19050946220745146,normal
2026-04-21 06:14:27.761243100+05:30,5,6,20,0.0044675,201,0.1912150145768577,normal
2026-04-21 06:14:27.765307500+05:30,5,6,20,0.0040644,201,0.1909325420137155,normal
2026-04-21 06:14:27.768060800+05:30,5,6,20,0.0027533,206,0.21571225837725583,normal
2026-04-21 06:14:34.026157300+05:30,5,6,20,6.2580965,202,0.16754977212539246,normal
2026-04-21 06:14:35.782980600+05:30,5,6,20,1.7568233,230,0.19546079859346294,normal
2026-04-21 06:14:35.785638300+05:30,5,6,20,0.0026577,205,0.21305382833707914,normal
2026-04-21 06:14:45.821597700+05:30,5,6,20,10.0359594,230,0.16213288969750506,normal
2026-04-21 06:14:45.824584700+05:30,5,6,20,0.002987,206,0.21571225837725583,normal
2026-04-21 06:14:55.053862500+05:30,5,6,20,9.2292778,215,0.16770056777190723,normal
2026-04-21 06:14:55.056897700+05:30,5,6,20,0.0030352,206,0.21571225837725583,normal
2026-04-21 06:14:55.058678200+05:30,5,6,20,0.0017805,206,0.21525335571559773,normal
2026-04-21 06:14:55.821678300+05:30,5,6,20,0.7630001,230,0.20047972507633738,normal
2026-04-21 06:14:55.824403400+05:30,5,6,20,0.0027251,206,0.21571225837725583,normal
2026-04-21 06:15:05.106204900+05:30,5,6,17,9.2818015,237,0.1496137061446539,normal
2026-04-21 06:15:05.843751200+05:30,5,6,17,0.7375463,230,0.2004658331897502,normal
2026-04-21 06:15:05.847210+05:30,5,6,17,0.0034588,206,0.21411644931030027,normal
2026-04-21 06:15:10.531764200+05:30,5,6,17,4.6845542,238,0.16619759073402712,normal
2026-04-21 06:15:15.814464400+05:30,5,6,17,5.2827002,230,0.18773374847995122,normal
2026-04-21 06:15:15.817194+05:30,5,6,17,0.0027296,206,0.21411644931030027,normal
2026-04-21 06:15:18.094289800+05:30,5,6,17,2.2770958,204,0.19366507875386008,normal
2026-04-21 06:15:20.579455200+05:30,5,6,17,2.4851654,209,0.19495434998239503,normal
2026-04-21 06:15:23.937903200+05:30,5,6,17,3.358448,238,0.1729383909003454,normal
2026-04-21 06:15:25.868005900+05:30,5,6,17,1.9301027,230,0.1957582914733984,normal
2026-04-21 06:15:25.870918800+05:30,5,6,17,0.0029129,205,0.2110343905004824,normal
2026-04-21 06:15:35.858795500+05:30,5,6,17,9.9878767,230,0.16453781592753436,normal
2026-04-21 06:15:35.861619900+05:30,5,6,17,0.0028244,206,0.21411644931030027,normal
2026-04-21 06:15:45.850631100+05:30,5,6,17,9.9890112,229,0.16438088057921274,normal
2026-04-21 06:15:45.853419400+05:30,5,6,17,0.0027883,206,0.21411644931030027,normal
2026-04-21 06:15:55.857628800+05:30,5,6,17,10.0042094,230,0.16464906738073204,normal
2026-04-21 06:15:55.860237100+05:30,5,6,17,0.0026083,206,0.21411644931030027,normal
2026-04-21 06:16:05.862220800+05:30,5,6,17,10.0019837,230,0.16464906738073204,normal
2026-04-21 06:16:05.864732700+05:30,5,6,17,0.0025119,206,0.21411644931030027,normal
2026-04-21 06:16:09.291855800+05:30,5,6,17,3.4271231,218,0.19034674232620769,normal
2026-04-21 06:16:09.293657700+05:30,5,6,17,0.0018019,217,0.2055013514801009,normal
2026-04-21 06:16:15.855694200+05:30,5,6,17,6.5620365,230,0.18039788560855002,normal
2026-04-21 06:16:15.858376600+05:30,5,6,17,0.0026824,206,0.21411644931030027,normal
2026-04-21 06:16:25.869533500+05:30,5,6,17,10.0111569,230,0.16464906738073204,normal
2026-04-21 06:16:25.872055200+05:30,5,6,17,0.0025217,206,0.21411644931030027,normal
2026-04-21 06:16:35.857851100+05:30,5,6,17,9.9857959,229,0.16438088057921274,normal
2026-04-21 06:16:35.860600700+05:30,5,6,17,0.0027496,206,0.21411644931030027,normal
2026-04-21 06:16:45.863361400+05:30,5,6,17,10.0027607,230,0.16464906738073204,normal
